"","stim","response","Emotion","correct","rt","FPNr","Reaktionstid","Korrekt"
"142","img/Rafd090_03_Caucasian_male_sad_frontal.jpg           ",6,"Sorg","True ","7.461636066436768 ",3,7.46163606643677,1
"143","img/Rafd090_10_Caucasian_male_sad_frontal.jpg           ",5,"Sorg","False","9.53745698928833  ",3,9.53745698928833,0
"144","img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg   ",5,"Glädje","True ","16.521420001983643",3,16.5214200019836,1
"145","img/Rafd090_07_Caucasian_male_surprised_frontal.jpg     ",7,"Förvåning","True ","3.4056179523468018",3,3.4056179523468,1
"146","img/Rafd090_02_Caucasian_female_fearful_frontal.jpg     ",3,"Rädsla","False","9.443152904510498 ",3,9.4431529045105,0
"147","img/Rafd090_02_Caucasian_female_surprised_frontal.jpg   ",7,"Förvåning","True ","7.422893047332764 ",3,7.42289304733276,1
"148","img/Rafd090_07_Caucasian_male_fearful_frontal.jpg       ",2,"Rädsla","False","6.355079889297485 ",3,6.35507988929749,0
"149","img/Rafd090_09_Caucasian_male_sad_frontal.jpg           ",3,"Sorg","False","30.00826096534729 ",3,30.0082609653473,0
"150","img/Rafd090_05_Caucasian_male_angry_frontal.jpg         ",2,"Förakt","True ","4.90821385383606  ",3,4.90821385383606,1
"151","img/Rafd090_14_Caucasian_female_angry_frontal.jpg       ",2,"Förakt","True ","7.60835599899292  ",3,7.60835599899292,1
"152","img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg",5,"Avsky","False","6.9325339794158936",3,6.93253397941589,0
"153","img/Rafd090_05_Caucasian_male_fearful_frontal.jpg       ",7,"Rädsla","False","3.46311092376709  ",3,3.46311092376709,0
"154","img/Rafd090_09_Caucasian_male_fearful_frontal.jpg       ",4,"Rädsla","True ","9.291840076446533 ",3,9.29184007644653,1
"155","img/Rafd090_03_Caucasian_male_surprised_frontal.jpg     ",7,"Förvåning","True ","8.021919965744019 ",3,8.02191996574402,1
"156","img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg     ",5,"Glädje","True ","3.2164719104766846",3,3.21647191047668,1
"157","img/Rafd090_05_Caucasian_male_happy_frontal.jpg         ",1,"Ilska","True ","3.6403839588165283",3,3.64038395881653,1
"158","img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg  ",3,"Avsky","True ","3.9154539108276367",3,3.91545391082764,1
"159","img/Rafd090_04_Caucasian_female_happy_frontal.jpg       ",1,"Ilska","True ","2.634751081466675 ",3,2.63475108146667,1
"160","img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg  ",3,"Avsky","True ","7.372064113616943 ",3,7.37206411361694,1
"161","img/Rafd090_12_Caucasian_female_surprised_frontal.jpg   ",7,"Förvåning","True ","8.516134023666382 ",3,8.51613402366638,1
"162","img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg     ",5,"Glädje","True ","6.378413915634155 ",3,6.37841391563416,1
"163","img/Rafd090_07_Caucasian_male_angry_frontal.jpg         ",3,"Förakt","False","4.0063300132751465",3,4.00633001327515,0
"164","img/Rafd090_04_Caucasian_female_fearful_frontal.jpg     ",2,"Rädsla","False","1.3141400814056396",3,1.31414008140564,0
"165","img/Rafd090_09_Caucasian_male_angry_frontal.jpg         ",2,"Förakt","True ","0.7963697910308838",3,0.796369791030884,1
"166","img/Rafd090_05_Caucasian_male_sad_frontal.jpg           ",7,"Sorg","False","4.293501853942871 ",3,4.29350185394287,0
"167","img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg  ",6,"Avsky","False","2.1260130405426025",3,2.1260130405426,0
"168","img/Rafd090_12_Caucasian_female_sad_frontal.jpg         ",6,"Sorg","True ","1.603093147277832 ",3,1.60309314727783,1
"169","img/Rafd090_08_Caucasian_female_sad_frontal.jpg         ",6,"Sorg","True ","1.0554938316345215",3,1.05549383163452,1
"170","img/Rafd090_14_Caucasian_female_happy_frontal.jpg       ",1,"Ilska","True ","3.587299108505249 ",3,3.58729910850525,1
"171","img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg     ",4,"Glädje","False","9.424449920654297 ",3,9.4244499206543,0
"172","img/Rafd090_10_Caucasian_male_angry_frontal.jpg         ",2,"Förakt","True ","3.4954888820648193",3,3.49548888206482,1
"173","img/Rafd090_14_Caucasian_female_surprised_frontal.jpg   ",4,"Förvåning","False","6.026203155517578 ",3,6.02620315551758,0
"174","img/Rafd090_04_Caucasian_female_angry_frontal.jpg       ",5,"Förakt","False","2.1903440952301025",3,2.1903440952301,0
"175","img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg     ",2,"Glädje","False","6.225683927536011 ",3,6.22568392753601,0
"176","img/Rafd090_04_Caucasian_female_sad_frontal.jpg         ",6,"Sorg","True ","2.0755350589752197",3,2.07553505897522,1
"177","img/Rafd090_03_Caucasian_male_happy_frontal.jpg         ",1,"Ilska","True ","3.010986089706421 ",3,3.01098608970642,1
"178","img/Rafd090_07_Caucasian_male_happy_frontal.jpg         ",1,"Ilska","True ","1.4402189254760742",3,1.44021892547607,1
"179","img/Rafd090_07_Caucasian_male_sad_frontal.jpg           ",3,"Sorg","False","11.316307067871094",3,11.3163070678711,0
"180","img/Rafd090_10_Caucasian_male_fearful_frontal.jpg       ",3,"Rädsla","False","1.1031417846679688",3,1.10314178466797,0
"181","img/Rafd090_02_Caucasian_female_happy_frontal.jpg       ",1,"Ilska","True ","4.711942195892334 ",3,4.71194219589233,1
"182","img/Rafd090_03_Caucasian_male_angry_frontal.jpg         ",2,"Förakt","True ","6.565461158752441 ",3,6.56546115875244,1
"183","img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg  ",4,"Avsky","False","7.000232219696045 ",3,7.00023221969604,0
"184","img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg",4,"Avsky","False","0.5522279739379883",3,0.552227973937988,0
"185","img/Rafd090_04_Caucasian_female_surprised_frontal.jpg   ",7,"Förvåning","True ","1.9150340557098389",3,1.91503405570984,1
"186","img/Rafd090_09_Caucasian_male_surprised_frontal.jpg     ",4,"Förvåning","False","4.4496750831604   ",3,4.4496750831604,0
"187","img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg",3,"Avsky","True ","3.9055700302124023",3,3.9055700302124,1
"188","img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg   ",4,"Glädje","False","10.416938066482544",3,10.4169380664825,0
"189","img/Rafd090_12_Caucasian_female_fearful_frontal.jpg     ",4,"Rädsla","True ","1.4523251056671143",3,1.45232510566711,1
"190","img/Rafd090_12_Caucasian_female_angry_frontal.jpg       ",2,"Förakt","True ","3.3910279273986816",3,3.39102792739868,1
"191","img/Rafd090_14_Caucasian_female_sad_frontal.jpg         ",7,"Sorg","False","1.4374301433563232",3,1.43743014335632,0
"192","img/Rafd090_08_Caucasian_female_happy_frontal.jpg       ",1,"Ilska","True ","1.8407859802246094",3,1.84078598022461,1
"193","img/Rafd090_03_Caucasian_male_fearful_frontal.jpg       ",4,"Rädsla","True ","3.514747142791748 ",3,3.51474714279175,1
"194","img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg  ",6,"Avsky","False","2.9632809162139893",3,2.96328091621399,0
"195","img/Rafd090_12_Caucasian_female_happy_frontal.jpg       ",4,"Ilska","False","4.483037948608398 ",3,4.4830379486084,0
"196","img/Rafd090_09_Caucasian_male_happy_frontal.jpg         ",2,"Ilska","False","1.0093929767608643",3,1.00939297676086,0
"197","img/Rafd090_08_Caucasian_female_angry_frontal.jpg       ",2,"Förakt","True ","1.0479919910430908",3,1.04799199104309,1
"198","img/Rafd090_08_Caucasian_female_surprised_frontal.jpg   ",7,"Förvåning","True ","2.484431028366089 ",3,2.48443102836609,1
"199","img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg   ",2,"Glädje","False","2.0904669761657715",3,2.09046697616577,0
"200","img/Rafd090_10_Caucasian_male_surprised_frontal.jpg     ",4,"Förvåning","False","5.265458106994629 ",3,5.26545810699463,0
"201","img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg   ",5,"Glädje","True ","3.8609118461608887",3,3.86091184616089,1
"202","img/Rafd090_02_Caucasian_female_sad_frontal.jpg         ",7,"Sorg","False","1.8777210712432861",3,1.87772107124329,0
"203","img/Rafd090_08_Caucasian_female_fearful_frontal.jpg     ",2,"Rädsla","False","1.030853033065796 ",3,1.0308530330658,0
"204","img/Rafd090_14_Caucasian_female_fearful_frontal.jpg     ",4,"Rädsla","True ","7.903346061706543 ",3,7.90334606170654,1
"205","img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg",6,"Avsky","False","1.9242579936981201",3,1.92425799369812,0
"206","img/Rafd090_02_Caucasian_female_angry_frontal.jpg       ",6,"Förakt","False","2.2104580402374268",3,2.21045804023743,0
