test_round,subj,stim,response,emotion,correct,rt
2,4313,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,6,6,1,1.6622729301452637
2,4313,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,2,1,0,0.649914026260376
2,4313,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,0.6275391578674316
2,4313,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,0.773637056350708
2,4313,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,0.3867199420928955
2,4313,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,0.33309388160705566
2,4313,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,3,2,0,0.6022191047668457
2,4313,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,3,2,0,1.57368803024292
2,5314,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,2.6618189811706543
2,5314,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,3,2,0,51.102323055267334
2,5314,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,9.426122903823853
2,5314,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,1.573207139968872
2,5314,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,1.2490448951721191
2,5314,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,3,3,1,2.3758978843688965
2,5314,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,1.1343820095062256
2,5314,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,3,6,0,6.914243936538696
2,5314,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,4,4,1,1.1036031246185303
2,5314,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,1.395900011062622
2,5314,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,0.8364419937133789
2,5314,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.7896227836608887
2,5314,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,6,6,1,4.340492010116577
2,5314,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,1,3,0,0.7911617755889893
2,5314,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.339630126953125
2,5314,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.0053479671478271
2,5314,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.4072608947753906
2,5314,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,0.7927219867706299
2,5314,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.278735876083374
2,5314,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,4,6,0,12.907718896865845
2,5314,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,1.515228033065796
2,5314,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,0.6866600513458252
2,5314,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,6,6,1,2.122549057006836
2,5314,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,2,2,1,1.9386510848999023
2,5314,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,0.8022692203521729
2,5314,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,1.490211009979248
2,5314,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,1,1,1,2.894963026046753
2,5314,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.1667699813842773
2,5314,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,0.7796359062194824
2,5314,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.8789799213409424
2,5314,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,2,2,1,4.88310980796814
2,5314,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.6678140163421631
2,5314,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,0.54050612449646
2,5314,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,2,1,0,6.234187841415405
2,5314,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,7,4,0,1.7059531211853027
2,5314,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.1327409744262695
2,5314,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,0.8737468719482422
2,5314,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,1.8782730102539062
2,5314,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,6,6,1,2.9526660442352295
2,5314,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,6,6,1,0.5639247894287109
2,5314,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.360548973083496
2,5314,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,1,1,1,3.633852958679199
2,5314,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,1.279987096786499
2,5314,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,2,1,0,6.1734349727630615
2,5314,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,1.2325479984283447
2,5314,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,0.728208065032959
2,5314,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,0.9418249130249023
2,5314,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,1.9601850509643555
2,5314,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,2,2,1,1.3629469871520996
2,5314,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.4207611083984375
2,5314,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,1,1,1,1.1642889976501465
2,5314,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,0.710578203201294
2,5314,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,1,1,1,5.2247631549835205
2,5314,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,1.238637924194336
2,5314,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.43976497650146484
2,5314,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.417011022567749
2,5314,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,7,4,0,1.6384491920471191
2,5314,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,1,1,1,1.9718029499053955
2,5314,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,1.2973089218139648
2,5314,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,6,6,1,1.3508021831512451
2,5314,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,1.1620821952819824
2,5314,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,4,4,1,6.236909866333008
2,5314,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,0.4832139015197754
2,5314,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,2,2,1,1.0364000797271729
2,5314,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,1.2444748878479004
2,5314,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,4,4,1,1.0106260776519775
2,5314,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,1.2043139934539795
2,5314,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,0.7089831829071045
2,5314,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,4,6,0,2.6913599967956543
2,5314,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,4,4,1,0.9394078254699707
2,5810,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,2,2,1,8.383048057556152
2,5810,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,1,1,1,2.567070960998535
2,5810,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,2.6357109546661377
2,5810,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,1.9624090194702148
2,5810,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,2,3,0,17.64364004135132
2,5810,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,1.1587839126586914
2,5810,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,4,6,0,2.968003034591675
2,5810,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,1.3549067974090576
2,5810,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,2,3,0,1.1961400508880615
2,5810,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,4,4,1,11.526221990585327
2,5810,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,1.0403809547424316
2,5810,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,7,6,0,1.2151899337768555
2,5810,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,6,6,1,1.937298059463501
2,5810,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,1.6198160648345947
2,5810,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,1.3939220905303955
2,5810,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,6,6,1,1.180082082748413
2,5810,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,2,3,0,1.309433937072754
2,5810,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,3.016479969024658
2,5810,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,1,1,1,0.29691100120544434
2,5810,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,1.3168389797210693
2,5810,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,2.7789199352264404
2,5810,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,0.5020041465759277
2,5810,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,0.6033158302307129
2,5810,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,1.10630202293396
2,5810,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,1,1,1,6.454737901687622
2,5810,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,2,3,0,1.0313599109649658
2,5810,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,3,2,0,4.369694948196411
2,5810,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,1,1,1,0.32367801666259766
2,5810,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,4,4,1,1.9734618663787842
2,5810,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,1,3,0,7.3076019287109375
2,5810,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,0.6390280723571777
2,5810,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,0.9351108074188232
2,5810,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,0.34241390228271484
2,5810,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,7,4,0,5.982599973678589
2,5810,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,3,2,0,0.6720888614654541
2,5810,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,0.8287999629974365
2,5810,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,0.7582230567932129
2,5810,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,11.873965978622437
2,5810,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,3,2,0,4.969123125076294
2,5810,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,2,2,1,7.941534042358398
2,5810,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,3,2,0,3.5306200981140137
2,5810,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,2.7266881465911865
2,5810,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,4,6,0,7.082023859024048
2,5810,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,2,3,0,2.791290044784546
2,5810,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,3,3,1,7.587851047515869
2,5810,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,0.46578121185302734
2,5810,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,1.4672670364379883
2,5810,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,0.3535599708557129
2,5810,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,4,4,1,3.086527109146118
2,5810,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,2.7000420093536377
2,5810,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,2,2,1,3.6100080013275146
2,5810,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,2,6,0,2.113646984100342
2,5810,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,4,4,1,1.8594920635223389
2,5810,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,1,1,1,3.131120204925537
2,5810,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,2,2,1,5.248991012573242
2,5810,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,1.8390638828277588
2,5810,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,2.238003969192505
2,5810,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,4,4,1,2.699573040008545
2,5810,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,4,3,0,7.7374279499053955
2,5810,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.6794750690460205
2,5810,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,1.924799919128418
2,5810,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,6,6,1,1.4695320129394531
2,5810,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,0.6595299243927002
2,5810,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,0.7402310371398926
2,5810,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,1,1,1,0.4573960304260254
2,5810,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,0.8766651153564453
2,5810,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,2,6,0,3.066570997238159
2,5810,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.7485671043395996
2,5810,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,1,1,1,0.3693420886993408
2,5810,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,1.7347970008850098
2,5904,img\Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,2,2,1,5.9598609661998125
2,5904,img\Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.6063956667894672
2,5904,img\Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,1.9629275863294424
2,5904,img\Rafd090_08_Caucasian_female_sad_frontal.jpg,6,6,1,2.23280508950711
2,5904,img\Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.5881457307159508
2,5904,img\Rafd090_08_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.9211950486123897
2,5904,img\Rafd090_02_Caucasian_female_angry_frontal.jpg,1,1,1,1.9538037848401473
2,5904,img\Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,2,2,1,1.1689496779399633
2,5904,img\Rafd090_08_Caucasian_female_fearful_frontal.jpg,4,4,1,1.3269104782098111
2,5904,img\Rafd090_04_Caucasian_female_angry_frontal.jpg,1,1,1,0.4949031205615029
2,5904,img\Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,0.7914539661683193
2,5904,img\Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,0.3165445369177178
2,5904,img\Rafd090_05_Caucasian_male_sad_frontal.jpg,6,6,1,1.8444343551045677
2,5904,img\Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,0.519689922336056
2,5904,img\Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.45556573821932034
2,5904,img\Rafd090_07_Caucasian_male_fearful_frontal.jpg,4,4,1,2.866031349331479
2,5904,img\Rafd090_07_Caucasian_male_angry_frontal.jpg,1,1,1,0.5487654194253082
2,5904,img\Rafd090_03_Caucasian_male_disgusted_frontal.jpg,3,3,1,2.1311750026593472
2,5904,img\Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,1.0585639520013501
2,5904,img\Rafd090_08_Caucasian_female_angry_frontal.jpg,1,1,1,0.6209383148334382
2,5904,img\Rafd090_04_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.9529036767708021
2,5904,img\Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,1.3827190449615046
2,5904,img\Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,0.3880669654272424
2,5904,img\Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.5773351015081971
2,5904,img\Rafd090_14_Caucasian_female_disgusted_frontal.jpg,3,3,1,2.2063641233444287
2,5904,img\Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,2.6349070214960193
2,5904,img\Rafd090_14_Caucasian_female_sad_frontal.jpg,4,6,0,3.6460568827237694
2,5904,img\Rafd090_04_Caucasian_female_happy_frontal.jpg,1,5,0,0.309959609458474
2,5904,img\Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,3.3344547743522526
2,5904,img\Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.7024365911429413
2,5904,img\Rafd090_02_Caucasian_female_sad_frontal.jpg,6,6,1,7.662741778639429
2,5904,img\Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,0.4165960516565974
2,5904,img\Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.2525276751734964
2,5904,img\Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,2.5831006459875425
2,5904,img\Rafd090_12_Caucasian_female_sad_frontal.jpg,6,6,1,3.6441894734484777
2,5904,img\Rafd090_14_Caucasian_female_fearful_frontal.jpg,4,4,1,1.1107599543834112
2,5904,img\Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,0.24743872825774815
2,5904,img\Rafd090_12_Caucasian_female_angry_frontal.jpg,1,1,1,0.7065787680885478
2,5904,img\Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,0.659790880024957
2,5904,img\Rafd090_09_Caucasian_male_fearful_frontal.jpg,4,4,1,1.5423358760958763
2,5904,img\Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,0.47831528139931834
2,5904,img\Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,1.9674267268169388
2,5904,img\Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.3732970739256416
2,5904,img\Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,0.9792909817474538
2,5904,img\Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,0.2652155126556863
2,5904,img\Rafd090_02_Caucasian_female_fearful_frontal.jpg,6,4,0,2.9309627843340422
2,5904,img\Rafd090_10_Caucasian_male_angry_frontal.jpg,1,1,1,0.33018054422700516
2,5904,img\Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,0.1614324456995746
2,5904,img\Rafd090_07_Caucasian_male_sad_frontal.jpg,4,6,0,1.9594144118082113
2,5904,img\Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,0.7658403155091946
2,5904,img\Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.23643771849401674
2,5904,img\Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.7683684573016762
2,5904,img\Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,0.278327506817277
2,5904,img\Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,2.2474550599231407
2,5904,img\Rafd090_09_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.44999150753392314
2,5904,img\Rafd090_02_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.0445593156750874
2,5904,img\Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,0.863045920910281
2,5904,img\Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.17698999008916871
2,5904,img\Rafd090_12_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.582839339342172
2,5904,img\Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,0.8682412569596636
2,5904,img\Rafd090_09_Caucasian_male_sad_frontal.jpg,6,6,1,2.270636692305743
2,5904,img\Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,1.1125139752393807
2,5904,img\Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,0.9050248334638127
2,5904,img\Rafd090_10_Caucasian_male_fearful_frontal.jpg,4,4,1,1.6735542743231235
2,5904,img\Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.3794625108953369
2,5904,img\Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,3.2566427882161406
2,5904,img\Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,0.6033435118492889
2,5904,img\Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,0.3918069167871181
2,5904,img\Rafd090_03_Caucasian_male_angry_frontal.jpg,1,1,1,0.7089935214617071
2,5904,img\Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,1.8216442160710358
2,6615,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,4,4,1,3.1682450771331787
2,6615,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,4,4,1,2.2663040161132812
2,6615,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,1,1,1,2.736903190612793
2,6615,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,4,4,1,1.5508630275726318
2,6615,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,0.5292081832885742
2,6615,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,3.81541109085083
2,6615,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,0.5427601337432861
2,6615,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,3,3,1,2.0669949054718018
2,6615,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,6,2,0,2.3598291873931885
2,6615,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,0.6612329483032227
2,6615,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,0.868736982345581
2,6615,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,6,2,0,0.5384249687194824
2,6615,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,1.219304084777832
2,6615,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,0.41301393508911133
2,6615,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,1.6251850128173828
2,6615,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,0.7664411067962646
2,6615,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.8854620456695557
2,6615,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,0.9125289916992188
2,6615,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,1.9187941551208496
2,6615,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,0.888092041015625
2,6615,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,0.6635630130767822
2,6615,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,2,6,0,2.689739942550659
2,6615,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,0.4575660228729248
2,6615,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,2.000662088394165
2,6615,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.5287668704986572
2,6615,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,4,4,1,3.7157700061798096
2,6615,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,6,6,1,6.43057918548584
2,6615,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,2,1,0,1.0990300178527832
2,6615,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,0.6199018955230713
2,6615,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,2,1,0,1.0723090171813965
2,6615,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,1,1,1,0.6081500053405762
2,6615,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,0.3381180763244629
2,6615,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,6,2,0,0.5314681529998779
2,6615,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,1.0882320404052734
2,6615,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,6,2,0,1.644826889038086
2,6615,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,0.8031699657440186
2,6615,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,1.614922046661377
2,6615,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,2,1,0,2.5322859287261963
2,6615,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,0.4833681583404541
2,6615,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,2,6,0,3.4335520267486572
2,6615,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,1.5784661769866943
2,6615,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,6,2,0,0.9525730609893799
2,6615,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,2,6,0,1.0159809589385986
2,6615,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.5531561374664307
2,6615,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,4,4,1,1.653764009475708
2,6615,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,0.16416001319885254
2,6615,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,0.5218000411987305
2,6615,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,0.35331296920776367
2,6615,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.719571828842163
2,6615,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,1,3,0,2.127063035964966
2,6615,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,6,6,1,0.4124109745025635
2,6615,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,1,1,1,1.3214738368988037
2,6615,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,0.4939401149749756
2,6615,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.26112890243530273
2,6615,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,6,2,0,0.13643193244934082
2,6615,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,6,6,1,3.751344919204712
2,6615,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.3445558547973633
2,6615,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,7,4,0,0.34287500381469727
2,6615,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,2,1,0,0.7678470611572266
2,6615,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.1317927837371826
2,6615,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,6,6,1,0.3985559940338135
2,6615,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,2,1,0,1.2942731380462646
2,6615,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.40474891662597656
